Scaffold,Start,End,Observed,Expected,Fold_Enrichment,P_Value,Treatments,Adaptations,Gene_Presence,Q_Value
JRIU01000147.1,0,1000,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000126.1,79500,80500,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000072.1,149500,150500,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000031.1,5500,6500,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000223.1,0,1000,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000098.1,7500,8500,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000095.1,32500,33500,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000031.1,5000,6000,2,0.011518389323450211,173.63538805970148,6.582944562416593e-05,WTA: 2 (100.0%),Low Oxygen: 2 (100.0%),No: 2,0.00014106309776606984
JRIU01000148.1,13000,14000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000115.1,14500,15500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000115.1,14000,15000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000126.1,80000,81000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000126.1,79000,80000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000292.1,0,1000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000166.1,18000,19000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000166.1,17500,18500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000098.1,500,1500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000056.1,47500,48500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000098.1,0,1000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000036.1,40500,41500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000019.1,8000,9000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000086.1,180500,181500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000086.1,181000,182000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000087.1,0,1000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000324.1,0,1000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000033.1,61500,62500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000031.1,127000,128000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000026.1,35000,36000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000033.1,62000,63000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000026.1,34500,35500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000056.1,48000,49000,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
JRIU01000019.1,8500,9500,1,0.011518389323450211,86.81769402985074,0.011452306642514287,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.011452306642514287
