#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000284.1	1	5502	2711	5502	100	72.1241	39.3	59.6
JRIU01000283.1	1	981	2519	981	100	266.203	39.1	47.1
JRIU01000282.1	1	251	265	251	100	105.701	39.4	60
JRIU01000281.1	1	302	1561	302	100	548.464	39.3	59.9
JRIU01000280.1	1	226	410	226	100	204.159	39.1	36.4
JRIU01000279.1	1	229	193	229	100	76.4629	39.1	50.5
JRIU01000278.1	1	387	244	387	100	82.7959	39.2	59.3
JRIU01000277.1	1	212	1622	212	100	712.575	39.5	59.6
JRIU01000276.1	1	300	362	300	100	107.257	39.1	53.1
JRIU01000275.1	1	210	549	210	100	287.738	39.2	48.3
JRIU01000274.1	1	247	2188	247	100	746.259	39.3	59.8
JRIU01000273.1	1	252	313	252	100	139.702	39.2	58.9
JRIU01000272.1	1	6186	3443	6186	100	80.8552	39.2	59.4
JRIU01000271.1	1	342	164	342	100	60.7368	39.4	58.7
JRIU01000270.1	1	251	231	251	100	99.1594	39.4	59.8
JRIU01000269.1	1	262	384	262	100	127.698	39.2	48.4
JRIU01000268.1	1	257	157	257	100	77.5798	39.3	57.5
JRIU01000267.1	1	421	540	421	100	149.356	39.3	59.9
JRIU01000266.1	1	724	437	724	100	85.4503	39	59.2
JRIU01000265.1	1	16337	4404	16337	100	39.711	39.3	59.8
JRIU01000264.1	1	2795	712	2795	100	37.0919	39.2	59.5
JRIU01000263.1	1	1415	681	1414	99.9293	68.4749	39.1	41.6
JRIU01000262.1	1	3968	989	3967	99.9748	35.4632	39.2	17.7
JRIU01000261.1	1	322	93	322	100	29.6056	39.2	43.8
JRIU01000260.1	1	1073	345	1073	100	45.0308	39.2	46.8
JRIU01000259.1	1	39731	10831	39731	100	40.2464	39.3	59.8
JRIU01000258.1	1	2557	1325	2137	83.5745	71.8326	39.2	57.4
JRIU01000257.1	1	3663	985	3663	100	39.3811	39.3	60
JRIU01000256.1	1	1724	347	1718	99.652	29.7048	39.1	31
JRIU01000255.1	1	68639	18776	68632	99.9898	40.558	39.3	59.2
JRIU01000254.1	1	4950	1098	3342	67.5152	29.696	39	48
JRIU01000253.1	1	162921	43515	162404	99.6827	39.4829	39.3	59.9
JRIU01000252.1	1	102309	27542	102080	99.7762	39.3896	39.3	59
JRIU01000251.1	1	3620	939	3620	100	38.05	39.3	60
JRIU01000250.1	1	1881	512	1881	100	38.152	39.3	53.8
JRIU01000249.1	1	103684	28926	103305	99.6345	41.0497	39.3	59.4
JRIU01000248.1	1	240	67	240	100	32.2958	39.5	46.9
JRIU01000247.1	1	126718	34700	126218	99.6054	39.9862	39.2	59.1
JRIU01000246.1	1	38089	10726	38089	100	41.5939	39.3	59.7
JRIU01000245.1	1	336	131	336	100	47.8958	39	53.6
JRIU01000244.1	1	40110	10704	40110	100	39.4443	39.3	59.8
JRIU01000243.1	1	9473	4526	9126	96.337	57.6153	39.2	51
JRIU01000242.1	1	26286	6617	26280	99.9772	37.2389	39.3	54.7
JRIU01000241.1	1	252	1034	252	100	212.536	39.2	45.7
JRIU01000240.1	1	61119	17044	60966	99.7497	40.8177	39.2	56.9
JRIU01000239.1	1	215	247	215	100	107.033	39.2	58.4
JRIU01000238.1	1	3011	947	3008	99.9004	45.7941	39.2	8.28
JRIU01000237.1	1	25567	6954	25423	99.4368	40.3422	39.3	56.4
JRIU01000236.1	1	264	65	264	100	30.9205	39.3	53.8
JRIU01000235.1	1	74472	20130	74045	99.4266	39.8259	39.3	59.6
JRIU01000234.1	1	791	226	605	76.4855	35.7724	39.4	57
JRIU01000233.1	1	5473	1502	5473	100	39.8774	39.2	59.3
JRIU01000232.1	1	3434	1220	3428	99.8253	51.9901	39.2	32
JRIU01000231.1	1	272	394	272	100	117.798	38.7	27.5
JRIU01000230.1	1	162216	42286	162143	99.955	38.4532	39.3	59.9
JRIU01000229.1	1	15387	3948	15369	99.883	37.741	39.2	56.8
JRIU01000228.1	1	58506	16130	58109	99.3214	39.6567	39.2	58
JRIU01000227.1	1	161315	44448	161122	99.8804	40.6781	39.3	59.8
JRIU01000226.1	1	4264	806	2548	59.7561	23.3952	38.8	51.1
JRIU01000225.1	1	37117	10172	37117	100	40.5551	39.3	60
JRIU01000224.1	1	369	126	369	100	43.1491	39.4	49.4
JRIU01000223.1	1	1779	983	1728	97.1332	59.5441	39.2	34.1
JRIU01000222.1	1	66247	16834	66247	100	37.5854	39.3	60
JRIU01000221.1	1	59649	16186	59636	99.9782	40.1457	39.3	59.5
JRIU01000220.1	1	74430	19639	74430	100	38.8848	39.2	59.8
JRIU01000219.1	1	68300	18116	68300	100	39.241	39.3	60
JRIU01000218.1	1	251	76	251	100	36.741	39.3	51.2
JRIU01000217.1	1	38622	9967	38615	99.9819	38.2802	39.3	58.2
JRIU01000216.1	1	85747	24936	84988	99.1148	39.7433	39.3	59.7
JRIU01000215.1	1	40602	13305	40519	99.7956	45.5182	39.2	57.8
JRIU01000214.1	1	1586	175	1007	63.4931	13.2951	39.2	49.1
JRIU01000213.1	1	100299	27609	100184	99.8853	40.5199	39.2	59.5
JRIU01000212.1	1	97056	26081	96976	99.9176	39.2262	39.2	58.1
JRIU01000211.1	1	253	90	253	100	39.1937	39.1	45.9
JRIU01000210.1	1	26756	6675	26739	99.9365	36.9199	39.2	57.9
JRIU01000209.1	1	377	209	377	100	73.2042	39.3	59.3
JRIU01000208.1	1	46428	13049	46424	99.9914	41.5105	39.2	59.8
JRIU01000207.1	1	6441	1648	6400	99.3635	37.315	39.2	51.1
JRIU01000206.1	1	321	259	321	100	88.972	39.2	58.7
JRIU01000205.1	1	54996	9976	54576	99.2363	26.7023	39.2	9.11
JRIU01000204.1	1	236	60	236	100	31.5508	39	51.3
JRIU01000203.1	1	30927	8382	30602	98.9491	39.792	39.3	59.7
JRIU01000202.1	1	18939	5510	18755	99.0285	39.1187	39.2	57.2
JRIU01000201.1	1	241589	66397	240985	99.75	40.6245	39.3	59.3
JRIU01000200.1	1	18433	5032	17932	97.282	40.1041	39.2	59.8
JRIU01000199.1	1	103298	28320	102915	99.6292	40.2812	39.3	58.8
JRIU01000198.1	1	283	259	283	100	101.233	39.4	59.8
JRIU01000197.1	1	211	510	211	100	210.735	39.1	35.4
JRIU01000196.1	1	1537	445	1207	78.5296	35.8445	39.3	47.3
JRIU01000195.1	1	17280	4361	17276	99.9769	37.3151	39.2	58.7
JRIU01000194.1	1	3526	998	3526	100	40.7915	39.3	59.1
JRIU01000193.1	1	2184	621	2085	95.467	39.1163	39.2	55.7
JRIU01000192.1	1	114136	31222	114136	100	39.7932	39.3	59.4
JRIU01000191.1	1	172874	46781	172575	99.827	39.6936	39.2	59.4
JRIU01000190.1	1	235	123	235	100	46.5574	39	40
JRIU01000189.1	1	9852	2716	9852	100	39.5273	39.3	57.7
JRIU01000188.1	1	93523	24857	93451	99.923	39.2356	39.2	59.9
JRIU01000187.1	1	24915	9182	24750	99.3377	50.2696	39.3	46.4
JRIU01000186.1	1	75952	20539	75872	99.8947	39.7347	39.2	59.5
JRIU01000185.1	1	11680	4043	11680	100	49.4555	39.3	57.3
JRIU01000184.1	1	35488	9592	35435	99.8507	39.8956	39.2	57.5
JRIU01000183.1	1	110511	29494	109811	99.3666	39.3403	39.3	57.7
JRIU01000182.1	1	210	81	210	100	44.3476	39.4	42
JRIU01000181.1	1	230	746	230	100	297.635	39.2	40.6
JRIU01000180.1	1	8210	1752	4768	58.0755	27.8794	39.1	58.4
JRIU01000179.1	1	4041	1450	4041	100	53.0577	39.2	7.64
JRIU01000178.1	1	15028	4237	15000	99.8137	41.4058	39.3	58.2
JRIU01000177.1	1	76725	21473	76260	99.3939	41.3312	39.3	59.8
JRIU01000176.1	1	126538	33564	126245	99.7684	39.0855	39.3	59.8
JRIU01000175.1	1	3459	2184	3433	99.2483	81.1755	39.2	49
JRIU01000174.1	1	337	228	337	100	87.8724	39.2	59.9
JRIU01000173.1	1	346	138	346	100	48.5434	39.3	48.8
JRIU01000172.1	1	531	793	380	71.5631	141.527	38.9	20.9
JRIU01000171.1	1	269	497	269	100	201.409	39.2	32
JRIU01000170.1	1	20198	5316	20031	99.1732	38.5857	39.2	59.8
JRIU01000169.1	1	19962	5475	19960	99.99	40.4428	39.2	57.8
JRIU01000168.1	1	985	2090	698	70.8629	193.766	39.1	36.4
JRIU01000167.1	1	37245	10204	36908	99.0952	40.1277	39.3	59.4
JRIU01000166.1	1	20288	6720	19872	97.9495	40.7073	39.3	51.4
JRIU01000165.1	1	291	83	291	100	37.3127	39.3	48.4
JRIU01000164.1	1	133823	36450	133688	99.8991	40.2345	39.3	59.9
JRIU01000163.1	1	103880	27246	103666	99.794	38.691	39.3	59
JRIU01000162.1	1	4815	2028	4798	99.6469	61.2484	39.2	40.1
JRIU01000161.1	1	3344	1035	3251	97.2189	42.2255	39.3	52.7
JRIU01000160.1	1	1049	661	775	73.8799	56.9962	39	55.9
JRIU01000159.1	1	1845	541	1835	99.458	43.3344	39.3	16.2
JRIU01000158.1	1	117423	33738	117258	99.8595	41.288	39.3	59.8
JRIU01000157.1	1	307	275	307	100	111.635	39.2	36.3
JRIU01000156.1	1	11105	3030	10893	98.091	39.5987	39.3	59.3
JRIU01000155.1	1	23523	6063	23523	100	38.1039	39.3	58.2
JRIU01000154.1	1	193654	51362	193570	99.9566	39.2499	39.3	59.8
JRIU01000153.1	1	4096	1007	4096	100	35.8079	39.2	59.5
JRIU01000152.1	1	4818	1264	4818	100	38.0753	39.3	58.2
JRIU01000151.1	1	6540	4611	6482	99.1131	87.531	39.3	30
JRIU01000150.1	1	612	197	589	96.2418	27.6127	39.1	45.2
JRIU01000149.1	1	23978	6195	23940	99.8415	38.1854	39.2	57.9
JRIU01000148.1	1	14492	3746	14490	99.9862	38.3846	39.3	56.6
JRIU01000147.1	1	40134	10156	40075	99.853	37.4242	39.2	59.6
JRIU01000146.1	1	16573	4212	16573	100	37.5433	39.3	59.9
JRIU01000145.1	1	36783	10100	36267	98.5972	40.5828	39.3	59.8
JRIU01000144.1	1	32124	9440	32047	99.7603	42.0113	39.2	58.9
JRIU01000143.1	1	1433	352	1428	99.6511	35.9826	39.1	18.5
JRIU01000142.1	1	68880	22453	68858	99.9681	47.5063	39.2	58.6
JRIU01000141.1	1	71009	18374	70979	99.9578	38.1861	39.3	58.3
JRIU01000140.1	1	34873	9389	34833	99.8853	39.7165	39.3	59.9
JRIU01000139.1	1	270	268	247	91.4815	77.2037	39.2	59.9
JRIU01000138.1	1	49460	13485	48334	97.7234	39.7173	39.2	59.1
JRIU01000137.1	1	124619	29921	124390	99.8162	35.3589	39.2	42.3
JRIU01000136.1	1	10620	3041	10585	99.6704	38.8729	39.2	49.5
JRIU01000135.1	1	68146	17901	68146	100	38.8377	39.3	59.2
JRIU01000134.1	1	2850	727	1782	62.5263	31.2772	39	53.3
JRIU01000133.1	1	336272	93498	335799	99.8593	41.0075	39.3	59.7
JRIU01000132.1	1	36633	9846	36412	99.3967	39.6141	39.2	59.8
JRIU01000131.1	1	70561	17612	70392	99.7605	36.8924	39.2	59.3
JRIU01000130.1	1	434	550	387	89.1705	78.1866	38.2	22
JRIU01000129.1	1	20041	5371	20041	100	39.5398	39.3	59.8
JRIU01000128.1	1	4176	1000	4176	100	34.4559	39.1	19.3
JRIU01000127.1	1	24131	6149	24130	99.9959	37.5565	39.3	59.7
JRIU01000126.1	1	133998	35416	133905	99.9306	38.9531	39.2	59.5
JRIU01000125.1	1	43186	13477	42941	99.4327	43.4791	39.2	54
JRIU01000124.1	1	23266	6866	23049	99.0673	42.2548	39.2	58.4
JRIU01000123.1	1	117283	31442	117166	99.9002	39.0544	39.2	58.9
JRIU01000122.1	1	140950	37924	140912	99.973	39.756	39.2	59.5
JRIU01000121.1	1	59584	16073	59561	99.9614	39.9066	39.3	59.9
JRIU01000120.1	1	9674	3104	9672	99.9793	47.0544	39.2	37.6
JRIU01000119.1	1	385	184	339	88.0519	31.7636	39.3	49.3
JRIU01000118.1	1	1687	382	1674	99.2294	33.6491	39.2	60
JRIU01000117.1	1	211	258	211	100	113.118	39.1	58.6
JRIU01000116.1	1	59626	18253	59329	99.5019	41.2684	39.2	55.8
JRIU01000115.1	1	16715	4565	16633	99.5094	39.5855	39.3	51.2
JRIU01000114.1	1	306	1008	306	100	251.846	38.8	35.8
JRIU01000113.1	1	306	688	306	100	221.65	39.1	27.7
JRIU01000112.1	1	7027	1700	7009	99.7438	35.9493	39.3	56.8
JRIU01000111.1	1	263	87	263	100	39.962	39.1	60
JRIU01000110.1	1	6782	3222	6775	99.8968	70.4279	39.2	18.8
JRIU01000109.1	1	10760	3513	10621	98.7082	44.5555	39.3	55
JRIU01000108.1	1	29787	7762	29729	99.8053	38.5341	39.3	59
JRIU01000107.1	1	409	551	313	76.5281	84.9291	37.9	18.6
JRIU01000106.1	1	755	269	619	81.9868	43.9762	39	55.3
JRIU01000105.1	1	759	264	759	100	46.2819	39.3	56.2
JRIU01000104.1	1	42339	11082	42319	99.9528	38.5055	39.3	58.1
JRIU01000103.1	1	86887	23267	86662	99.741	38.6353	39.3	58.8
JRIU01000102.1	1	416	79	311	74.7596	18.363	39.4	41.2
JRIU01000101.1	1	79474	20677	79351	99.8452	38.4789	39.2	59.4
JRIU01000100.1	1	54648	14888	54368	99.4876	39.9736	39.2	59.5
JRIU01000099.1	1	89607	23618	89245	99.596	38.3598	39.3	58.7
JRIU01000098.1	1	8525	2832	8394	98.4633	44.6094	39.3	48.8
JRIU01000097.1	1	46547	12366	46267	99.3985	39.1669	39.2	59.8
JRIU01000096.1	1	1312	323	1310	99.8476	36.0206	39.1	43.1
JRIU01000095.1	1	38291	10493	38185	99.7232	40.0726	39.2	58.5
JRIU01000094.1	1	79276	22239	79107	99.7868	40.9652	39.3	59.4
JRIU01000093.1	1	29202	7531	29192	99.9658	37.8213	39.3	59.1
JRIU01000092.1	1	49227	12918	49227	100	38.9182	39.3	59.9
JRIU01000091.1	1	563	195	563	100	40.4938	39	47.7
JRIU01000090.1	1	4205	1009	2573	61.1891	30.2366	39	54.8
JRIU01000089.1	1	127587	32888	127580	99.9945	38.0639	39.3	59
JRIU01000088.1	1	190015	52034	189448	99.7016	39.4921	39.2	58.1
JRIU01000087.1	1	1754	816	1723	98.2326	66.2377	39.2	48.4
JRIU01000086.1	1	184319	49303	183738	99.6848	39.2818	39.2	59.5
JRIU01000085.1	1	103145	27432	102831	99.6956	39.0733	39.3	59.1
JRIU01000084.1	1	25700	7403	25438	98.9805	40.8942	39.2	56.2
JRIU01000083.1	1	3222	726	2004	62.1974	30.3594	39.2	59.7
JRIU01000082.1	1	342	207	342	100	66.3129	39.4	58.9
JRIU01000081.1	1	1140	284	1140	100	34.164	39.3	49.3
JRIU01000080.1	1	265	89	265	100	31.4981	39.1	39
JRIU01000079.1	1	14050	4235	14005	99.6797	42.8999	39.2	58.8
JRIU01000078.1	1	72546	19816	72515	99.9573	40.1622	39.3	58.8
JRIU01000077.1	1	20828	6091	20828	100	43.2474	39.2	59.9
JRIU01000076.1	1	10056	2778	9893	98.3791	39.4837	39.3	52
JRIU01000075.1	1	39173	11122	38872	99.2316	41.5368	39.3	59.1
JRIU01000074.1	1	85433	22517	85242	99.7764	38.5237	39.3	59.7
JRIU01000073.1	1	272	168	272	100	80.261	39.2	58.3
JRIU01000072.1	1	150714	39731	150669	99.9701	39.0112	39.3	59.6
JRIU01000071.1	1	4256	1174	4231	99.4126	38.8186	39.3	57
JRIU01000070.1	1	71065	19155	70813	99.6454	39.7504	39.3	59.5
JRIU01000069.1	1	2222	785	2214	99.64	48.7435	39.2	51.9
JRIU01000068.1	1	236	97	236	100	37.7797	39.2	40.9
JRIU01000067.1	1	67078	19248	66950	99.8092	41.7161	39.3	57.4
JRIU01000066.1	1	4142	1329	4142	100	46.0751	39.2	51.3
JRIU01000065.1	1	125219	32571	125219	100	38.3715	39.3	59.7
JRIU01000064.1	1	108796	29115	108605	99.8244	39.5404	39.3	58.9
JRIU01000063.1	1	323	681	323	100	173.907	39.2	37.3
JRIU01000062.1	1	228550	63841	228171	99.8342	40.5604	39.3	59.9
JRIU01000061.1	1	344	906	327	95.0581	171.799	38.1	19.1
JRIU01000060.1	1	41077	10833	40983	99.7712	38.8773	39.3	59.5
JRIU01000059.1	1	213	43	213	100	23.8779	39.5	53.1
JRIU01000058.1	1	78266	19965	77834	99.448	37.5598	39.3	58.3
JRIU01000057.1	1	49255	13212	49246	99.9817	39.6467	39.3	58.5
JRIU01000056.1	1	89927	24246	89927	100	39.0884	39.2	57.9
JRIU01000055.1	1	66600	16523	66599	99.9985	36.7433	39.3	59.3
JRIU01000054.1	1	4663	1255	4663	100	39.2009	39.2	59.3
JRIU01000053.1	1	8106	2077	7841	96.7308	37.3182	39.2	59.2
JRIU01000052.1	1	65944	18489	65800	99.7816	40.9918	39.2	59.5
JRIU01000051.1	1	230	398	207	90	168.191	39.3	38.9
JRIU01000050.1	1	8978	3826	8978	100	60.2546	39.3	48.2
JRIU01000049.1	1	2689	845	2689	100	44.601	39.3	57
JRIU01000048.1	1	16579	4610	16579	100	41.0831	39.3	59.9
JRIU01000047.1	1	47648	13558	47624	99.9496	41.8141	39.3	59.7
JRIU01000046.1	1	114207	32216	113895	99.7268	41.6077	39.3	59.7
JRIU01000045.1	1	19072	5239	19072	100	38.9999	39.3	59.7
JRIU01000044.1	1	392	230	392	100	64.4847	39.2	49.1
JRIU01000043.1	1	209686	59522	209355	99.8421	41.3734	39.3	58.4
JRIU01000042.1	1	1420	3134	1338	94.2254	237.762	39.1	38.8
JRIU01000041.1	1	80581	21839	80223	99.5557	39.838	39.2	59.7
JRIU01000040.1	1	2684	1440	2510	93.5171	73.7973	39.1	58.7
JRIU01000039.1	1	4389	1023	2433	55.434	27.1296	39	51.8
JRIU01000038.1	1	19970	5411	19945	99.8748	39.8636	39.3	59.5
JRIU01000037.1	1	243759	65208	243523	99.9032	39.5531	39.3	59.7
JRIU01000036.1	1	41874	11193	41566	99.2645	39.5679	39.3	59
JRIU01000035.1	1	35501	10117	35299	99.431	42.0387	39.3	59.5
JRIU01000034.1	1	7726	2073	7726	100	39.3509	39.3	56.7
JRIU01000033.1	1	63080	16569	63075	99.9921	38.8961	39.3	59.3
JRIU01000032.1	1	112697	31186	112322	99.6672	40.2416	39.2	59.4
JRIU01000031.1	1	128238	34781	126804	98.8818	39.6394	39.3	59
JRIU01000030.1	1	102607	26546	101919	99.3295	38.1942	39.3	59.9
JRIU01000029.1	1	2889	944	2889	100	47.6819	39.3	59.2
JRIU01000028.1	1	976	1475	676	69.2623	139.131	39.3	42
JRIU01000027.1	1	200129	54257	199866	99.8686	39.9445	39.3	59.7
JRIU01000026.1	1	92597	24190	92369	99.7538	38.5689	39.2	59.7
JRIU01000025.1	1	697	244	673	96.5567	39.9613	39.4	49.7
JRIU01000024.1	1	7628	1851	7363	96.526	35.2673	39.3	59.2
JRIU01000023.1	1	2917	720	2917	100	36.1604	39.2	59.8
JRIU01000022.1	1	2797	839	2797	100	42.5474	39.3	58.7
JRIU01000021.1	1	43940	11811	43910	99.9317	39.6769	39.3	59
JRIU01000020.1	1	582	291	406	69.7595	47.5619	39.3	53.4
JRIU01000019.1	1	99425	27316	99352	99.9266	40.3717	39.2	59.6
JRIU01000018.1	1	100695	27302	100415	99.7219	39.9281	39.2	59.8
JRIU01000017.1	1	1644	515	1586	96.472	38.483	39.3	54.3
JRIU01000016.1	1	90696	26213	90247	99.5049	41.4904	39.2	58.8
JRIU01000015.1	1	339	177	339	100	55.6844	39.3	48.5
JRIU01000014.1	1	53418	14141	53373	99.9158	39.1246	39.3	59.2
JRIU01000013.1	1	8324	2372	8117	97.5132	41.7824	39.3	59.4
JRIU01000012.1	1	150181	39574	149970	99.8595	38.8487	39.3	59.8
JRIU01000011.1	1	1490	341	1486	99.7315	33.4926	39.2	42.9
JRIU01000010.1	1	32399	8764	32399	100	40.0186	39.3	53.9
JRIU01000009.1	1	57716	16704	57401	99.4542	42.5969	39.2	58.8
JRIU01000008.1	1	13055	3456	13030	99.8085	38.8309	39.3	59.7
JRIU01000007.1	1	260032	69850	259871	99.9381	39.5087	39.3	59.3
JRIU01000006.1	1	81554	21338	81362	99.7646	38.389	39.2	57.8
JRIU01000005.1	1	679	222	679	100	39.866	39.1	55.6
JRIU01000004.1	1	81668	22403	81431	99.7098	40.1609	39.3	58.4
JRIU01000003.1	1	65673	17675	65262	99.3742	38.7613	39.2	58.2
JRIU01000002.1	1	114563	29671	113715	99.2598	38.2627	39.3	59.2
JRIU01000001.1	1	9053	2689	9053	100	42.1845	39.2	58.1
JRIU01000415.1	1	230	624	230	100	321.274	39.3	58.6
JRIU01000414.1	1	2135	7049	2135	100	457.866	39.2	59.5
JRIU01000413.1	1	686	597	686	100	107.239	39.2	57.5
JRIU01000412.1	1	266	298	266	100	105.03	39.1	57.6
JRIU01000411.1	1	1143	2700	1143	100	346.861	39.3	60
JRIU01000410.1	1	201	267	201	100	156	39	60
JRIU01000409.1	1	593	2119	593	100	424.228	39.2	57.7
JRIU01000408.1	1	1121	620	1121	100	77.8867	39	59.9
JRIU01000407.1	1	1511	3694	1511	100	350.535	39.3	59.7
JRIU01000406.1	1	4960	15453	4960	100	452.655	39.3	60
JRIU01000405.1	1	709	1003	709	100	190.09	39.2	57.5
JRIU01000404.1	1	3602	7179	3602	100	291.385	39.3	60
JRIU01000403.1	1	1135	1613	1135	100	202.79	39.3	60
JRIU01000402.1	1	2698	3713	2698	100	195.549	39.3	59.2
JRIU01000401.1	1	2066	2667	2066	100	188.931	39.3	59.9
JRIU01000400.1	1	6091	11067	6091	100	265.267	39.2	60
JRIU01000399.1	1	3589	6714	3589	100	272.548	39.3	59.9
JRIU01000398.1	1	724	760	670	92.5414	108.566	39.1	60
JRIU01000397.1	1	1785	1856	1785	100	148.589	39.3	57
