#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000326.1	1	1240	659	1240	100	67.9234	39.4	55.8
JRIU01000325.1	1	1039	865	1039	100	108.291	39.3	59.8
JRIU01000324.1	1	4966	3374	4966	100	92.9237	39.3	54.6
JRIU01000323.1	1	1059	689	1059	100	92.1813	39.4	57.1
JRIU01000322.1	1	3431	1739	3431	100	73.4797	39.3	59.7
JRIU01000321.1	1	2960	1372	2960	100	65.453	39.3	57.4
JRIU01000320.1	1	19759	7204	19759	100	53.2268	39.3	36.1
JRIU01000319.1	1	15446	6492	15446	100	61.4039	39.3	32.1
JRIU01000318.1	1	2936	3139	2936	100	142.28	39.3	25.9
JRIU01000317.1	1	1483	3937	1362	91.8409	284.428	39.3	48.2
JRIU01000316.1	1	1799	920	1799	100	70.547	39.2	60
JRIU01000315.1	1	1982	825	1982	100	57.9001	39.2	53.2
JRIU01000314.1	1	414	1189	414	100	290.913	39.2	34
JRIU01000313.1	1	2343	8106	2343	100	341.541	39.2	59.4
JRIU01000312.1	1	1697	100	939	55.3329	8.12552	39.4	50.8
JRIU01000311.1	1	2300	387	2298	99.913	24.3261	39.3	19.3
JRIU01000310.1	1	386	398	386	100	135.355	39.3	59.9
JRIU01000309.1	1	4416	2411	4416	100	79.4375	39.3	59.8
JRIU01000308.1	1	318	253	318	100	85.717	39.4	60
JRIU01000307.1	1	368	440	368	100	129.312	39.2	59.9
JRIU01000306.1	1	2554	1595	2554	100	85.7494	39.3	59.8
JRIU01000305.1	1	311	171	311	100	72.7717	39.2	59.7
JRIU01000304.1	1	265	271	265	100	118.045	39.3	56.2
JRIU01000303.1	1	667	545	667	100	105.151	39.3	60
JRIU01000302.1	1	2264	1205	2264	100	74.0539	39.3	57.3
JRIU01000301.1	1	557	599	557	100	129.391	39.3	56.7
JRIU01000300.1	1	272	176	272	100	81.4669	39.3	58.7
JRIU01000299.1	1	260	140	260	100	68.2769	39.3	58.8
JRIU01000298.1	1	896	677	896	100	86.3371	39.3	52.4
JRIU01000297.1	1	3237	2935	3237	100	131.167	39.3	59.3
JRIU01000296.1	1	312	330	312	100	119.369	39.2	58.1
JRIU01000295.1	1	1382	850	1382	100	87.1136	39.3	59.5
JRIU01000294.1	1	338	192	338	100	75.1331	39.4	59.5
JRIU01000293.1	1	449	223	449	100	65.5635	39.2	56.8
JRIU01000292.1	1	2913	1700	2913	100	83.3004	39.2	60
JRIU01000291.1	1	214	190	214	100	87.5234	39.3	60
JRIU01000290.1	1	225	128	225	100	66.1378	39.3	59.8
JRIU01000289.1	1	219	100	219	100	54.1279	39.1	58.3
JRIU01000288.1	1	2257	1199	2257	100	75.2153	39.3	58.3
JRIU01000287.1	1	331	167	331	100	67.0393	39.1	59.6
JRIU01000286.1	1	1314	631	1314	100	66.7823	39.3	57.4
JRIU01000285.1	1	278	194	278	100	79.223	39.3	58
JRIU01000284.1	1	5502	2647	5502	100	70.4842	39.3	59.9
JRIU01000283.1	1	981	2620	981	100	280.072	39.3	48.9
JRIU01000282.1	1	251	257	251	100	108.072	39.4	60
JRIU01000281.1	1	302	1447	302	100	521.404	39.3	59.9
JRIU01000280.1	1	226	427	226	100	202.075	39.3	32.4
JRIU01000279.1	1	229	132	229	100	50.5415	39	50
JRIU01000278.1	1	387	208	387	100	70.1886	39.4	59.5
JRIU01000277.1	1	212	1951	212	100	890.689	39.5	59.6
JRIU01000276.1	1	300	347	300	100	101.133	39.2	51.9
JRIU01000275.1	1	210	554	210	100	286.4	39.1	49.5
JRIU01000274.1	1	247	4191	247	100	1481.66	39.4	59.8
JRIU01000273.1	1	252	328	252	100	149.536	39.3	59
JRIU01000272.1	1	6186	3419	6186	100	80.3443	39.3	59.4
JRIU01000271.1	1	342	201	342	100	74.0234	39.2	58.7
JRIU01000270.1	1	251	228	251	100	95.3665	39.5	60
JRIU01000269.1	1	262	332	262	100	112.328	39.3	47.7
JRIU01000268.1	1	257	198	257	100	96.2724	39.2	57.8
JRIU01000267.1	1	421	573	421	100	163.131	39.4	59.8
JRIU01000266.1	1	724	429	724	100	84.163	39	59
JRIU01000265.1	1	16337	4389	16337	100	39.6344	39.3	59.9
JRIU01000264.1	1	2795	652	2795	100	33.9131	39.3	59.6
JRIU01000263.1	1	1415	588	1405	99.2933	59.8657	39.3	41.7
JRIU01000262.1	1	3968	1097	3958	99.748	39.6754	39.2	16
JRIU01000261.1	1	322	125	322	100	40.6149	39	43.8
JRIU01000260.1	1	1073	226	1073	100	29.2749	39.3	45.8
JRIU01000259.1	1	39731	10310	39731	100	38.3046	39.3	59.9
JRIU01000258.1	1	2557	872	2137	83.5745	47.1408	39.2	56.7
JRIU01000257.1	1	3663	989	3663	100	39.6645	39.3	60
JRIU01000256.1	1	1724	317	1723	99.942	27.1224	39.3	35.4
JRIU01000255.1	1	68639	17966	68639	100	38.7472	39.3	59.2
JRIU01000254.1	1	4950	579	3324	67.1515	15.8489	39.1	48
JRIU01000253.1	1	162921	41528	162401	99.6808	37.7069	39.3	59.9
JRIU01000252.1	1	102309	27775	102077	99.7732	39.7325	39.3	59
JRIU01000251.1	1	3620	853	3620	100	34.7591	39.3	60
JRIU01000250.1	1	1881	489	1881	100	36.4237	39.3	53.4
JRIU01000249.1	1	103684	28093	103299	99.6287	39.8861	39.3	59.4
JRIU01000248.1	1	240	75	240	100	37.3625	38.9	44.5
JRIU01000247.1	1	126718	35298	126228	99.6133	40.7107	39.3	59.1
JRIU01000246.1	1	38089	10208	38089	100	39.5812	39.3	59.6
JRIU01000245.1	1	336	85	336	100	30.3363	38.7	53.3
JRIU01000244.1	1	40110	10769	40110	100	39.7874	39.3	59.9
JRIU01000243.1	1	9473	4362	9127	96.3475	55.2995	39.2	51.5
JRIU01000242.1	1	26286	6334	26267	99.9277	35.6505	39.3	54.9
JRIU01000241.1	1	252	1705	252	100	302.71	39.3	50
JRIU01000240.1	1	61119	17386	60968	99.7529	41.6818	39.3	57.4
JRIU01000239.1	1	215	249	215	100	105.163	39.4	59.1
JRIU01000238.1	1	3011	857	2991	99.3358	41.6835	39.3	10.6
JRIU01000237.1	1	25567	7192	25392	99.3155	41.6171	39.3	56.6
JRIU01000236.1	1	264	80	264	100	39.1174	39.5	57
JRIU01000235.1	1	74472	19562	74048	99.4307	38.7265	39.3	59.7
JRIU01000234.1	1	791	180	604	76.359	27.8091	39.2	58
JRIU01000233.1	1	5473	1544	5473	100	41.1582	39.3	59.2
JRIU01000232.1	1	3434	1144	3428	99.8253	48.8515	39.4	32.6
JRIU01000231.1	1	272	396	272	100	113.511	38.8	23.4
JRIU01000230.1	1	162216	39400	162143	99.955	35.8147	39.3	59.9
JRIU01000229.1	1	15387	3760	15358	99.8115	36.0594	39.3	57.1
JRIU01000228.1	1	58506	15733	58118	99.3368	38.4424	39.3	57.5
JRIU01000227.1	1	161315	45279	161145	99.8946	41.5232	39.3	59.8
JRIU01000226.1	1	4264	495	2550	59.803	14.4416	38.7	51.1
JRIU01000225.1	1	37117	10128	37117	100	40.4541	39.3	60
JRIU01000224.1	1	369	61	369	100	21.8591	39.4	53.1
JRIU01000223.1	1	1779	981	1736	97.5829	58.4879	39.3	31.4
JRIU01000222.1	1	66247	16144	66247	100	36.0343	39.3	59.9
JRIU01000221.1	1	59649	15130	59614	99.9413	37.466	39.3	59.4
JRIU01000220.1	1	74430	19039	74430	100	37.6896	39.3	59.8
JRIU01000219.1	1	68300	17218	68300	100	37.3116	39.3	60
JRIU01000218.1	1	251	64	251	100	30.9084	39.4	49.7
JRIU01000217.1	1	38622	9869	38612	99.9741	37.8896	39.3	58
JRIU01000216.1	1	85747	24707	84988	99.1148	38.9577	39.3	59.8
JRIU01000215.1	1	40602	13450	40519	99.7956	45.9702	39.3	57.8
JRIU01000214.1	1	1586	118	1005	63.367	8.83165	39.3	48.4
JRIU01000213.1	1	100299	25340	100185	99.8863	37.2195	39.3	59.5
JRIU01000212.1	1	97056	26319	96974	99.9155	39.6991	39.3	58.4
JRIU01000211.1	1	253	74	253	100	33.17	39.3	50.5
JRIU01000210.1	1	26756	6309	26744	99.9552	34.9281	39.3	57.9
JRIU01000209.1	1	377	254	377	100	89.4297	39.2	59.4
JRIU01000208.1	1	46428	11839	46403	99.9462	37.6815	39.3	59.8
JRIU01000207.1	1	6441	1580	6419	99.6584	36.0239	39.3	52.3
JRIU01000206.1	1	321	241	321	100	83.6978	39.5	58.1
JRIU01000205.1	1	54996	9826	54589	99.2599	26.3712	39.3	8.72
JRIU01000204.1	1	236	76	236	100	40.4619	39	49.5
JRIU01000203.1	1	30927	8133	30603	98.9524	38.5712	39.3	59.6
JRIU01000202.1	1	18939	5754	18756	99.0337	41.0215	39.2	57.6
JRIU01000201.1	1	241589	63995	240984	99.7496	39.141	39.3	59.4
JRIU01000200.1	1	18433	5079	17974	97.5099	40.5074	39.3	59.9
JRIU01000199.1	1	103298	28339	102921	99.635	40.3073	39.3	58.9
JRIU01000198.1	1	283	226	283	100	87.4346	39.3	60
JRIU01000197.1	1	211	462	211	100	193.199	39.3	38.2
JRIU01000196.1	1	1537	372	1207	78.5296	29.9577	39.4	46.9
JRIU01000195.1	1	17280	4306	17269	99.9363	36.8084	39.3	58.7
JRIU01000194.1	1	3526	850	3526	100	35.0295	39.3	58.9
JRIU01000193.1	1	2184	604	2084	95.4212	38.63	39.3	57.2
JRIU01000192.1	1	114136	29988	114136	100	37.713	39.3	59
JRIU01000191.1	1	172874	44756	172575	99.827	38.0216	39.3	59.4
JRIU01000190.1	1	235	139	235	100	50.7872	38.9	39.3
JRIU01000189.1	1	9852	2689	9852	100	38.9333	39.3	57.9
JRIU01000188.1	1	93523	24063	93453	99.9252	37.7526	39.3	59.6
JRIU01000187.1	1	24915	8565	24746	99.3217	47.2599	39.3	47.2
JRIU01000186.1	1	75952	19559	75871	99.8934	37.7473	39.3	59.4
JRIU01000185.1	1	11680	3837	11680	100	46.9544	39.3	57.8
JRIU01000184.1	1	35488	9180	35461	99.9239	38.2272	39.3	57.4
JRIU01000183.1	1	110511	28051	109818	99.3729	37.4579	39.3	57.8
JRIU01000182.1	1	210	46	210	100	26.6476	39.2	49.9
JRIU01000181.1	1	230	738	230	100	313.783	39.2	44.3
JRIU01000180.1	1	8210	960	4764	58.0268	15.3493	39.1	58.4
JRIU01000179.1	1	4041	1534	4039	99.9505	56.2395	39.3	8.6
JRIU01000178.1	1	15028	3897	14975	99.6473	38.0466	39.2	58.5
JRIU01000177.1	1	76725	20244	76258	99.3913	38.9535	39.3	59.8
JRIU01000176.1	1	126538	32257	126247	99.77	37.58	39.3	59.8
JRIU01000175.1	1	3459	2008	3432	99.2194	75.1443	39.3	47.9
JRIU01000174.1	1	337	175	337	100	68.5579	39.4	59.5
JRIU01000173.1	1	346	90	346	100	32.0058	39.4	48.5
JRIU01000172.1	1	531	899	379	71.3748	145.627	38.8	20.6
JRIU01000171.1	1	269	410	269	100	170.885	39.2	35.2
JRIU01000170.1	1	20198	5244	20030	99.1682	38.2722	39.3	59.9
JRIU01000169.1	1	19962	5255	19946	99.9198	38.946	39.3	58
JRIU01000168.1	1	985	2076	699	70.9645	191.283	39.1	36.8
JRIU01000167.1	1	37245	10246	36911	99.1032	40.4511	39.3	59.5
JRIU01000166.1	1	20288	6506	19870	97.9397	39.161	39.3	50.6
JRIU01000165.1	1	291	80	291	100	35.0378	39.4	46.4
JRIU01000164.1	1	133823	36288	133693	99.9029	40.0434	39.3	59.9
JRIU01000163.1	1	103880	24921	103666	99.794	35.412	39.3	59
JRIU01000162.1	1	4815	1826	4808	99.8546	55.1672	39.3	42.1
JRIU01000161.1	1	3344	1004	3248	97.1292	41.3861	39.3	52.4
JRIU01000160.1	1	1049	651	775	73.8799	57.6063	39.2	55.6
JRIU01000159.1	1	1845	454	1844	99.9458	36.3089	39.3	17.4
JRIU01000158.1	1	117423	33530	117259	99.8603	40.3841	39.3	59.7
JRIU01000157.1	1	307	269	307	100	110.772	39.4	39.6
JRIU01000156.1	1	11105	2934	10895	98.109	38.4825	39.3	59.3
JRIU01000155.1	1	23523	5820	23523	100	36.5382	39.3	58.2
JRIU01000154.1	1	193654	49051	193572	99.9577	37.5133	39.3	59.8
JRIU01000153.1	1	4096	944	4096	100	33.6399	39.3	59.4
JRIU01000152.1	1	4818	1172	4818	100	35.2034	39.3	58.7
JRIU01000151.1	1	6540	4194	6483	99.1284	80.7596	39.3	31.2
JRIU01000150.1	1	612	175	587	95.915	26.1846	39.1	45.9
JRIU01000149.1	1	23978	6061	23965	99.9458	37.327	39.3	58.2
JRIU01000148.1	1	14492	3619	14482	99.931	36.9269	39.3	56.4
JRIU01000147.1	1	40134	10258	40113	99.9477	37.8262	39.3	59.6
JRIU01000146.1	1	16573	3888	16573	100	34.6976	39.3	59.8
JRIU01000145.1	1	36783	9901	36269	98.6026	39.7466	39.3	59.9
JRIU01000144.1	1	32124	8742	32058	99.7945	38.9098	39.3	58.8
JRIU01000143.1	1	1433	348	1425	99.4417	35.5848	39	15.9
JRIU01000142.1	1	68880	22518	68858	99.9681	47.7137	39.3	58.7
JRIU01000141.1	1	71009	17484	70981	99.9606	36.3691	39.3	58.2
JRIU01000140.1	1	34873	8928	34833	99.8853	37.7684	39.3	59.9
JRIU01000139.1	1	270	270	247	91.4815	77.7222	39.1	59.8
JRIU01000138.1	1	49460	13445	48335	97.7254	39.7605	39.3	59.3
JRIU01000137.1	1	124619	29312	124398	99.8227	34.6451	39.3	42.7
JRIU01000136.1	1	10620	2849	10593	99.7458	35.9171	39.3	49.1
JRIU01000135.1	1	68146	16758	68115	99.9545	36.3942	39.3	59.3
JRIU01000134.1	1	2850	475	1784	62.5965	20.8049	39.2	53.6
JRIU01000133.1	1	336272	90991	335784	99.8549	39.9113	39.3	59.8
JRIU01000132.1	1	36633	9019	36412	99.3967	36.2534	39.3	59.7
JRIU01000131.1	1	70561	16844	70426	99.8087	35.2865	39.3	59.2
JRIU01000130.1	1	434	615	388	89.4009	87.924	38.5	21.7
JRIU01000129.1	1	20041	5614	20041	100	41.2761	39.3	59.8
JRIU01000128.1	1	4176	1115	4176	100	38.4064	39.3	17.7
JRIU01000127.1	1	24131	5623	24108	99.9047	34.1583	39.3	59.6
JRIU01000126.1	1	133998	34193	133915	99.9381	37.6039	39.3	59.4
JRIU01000125.1	1	43186	12934	42941	99.4327	42.0332	39.3	54.8
JRIU01000124.1	1	23266	6827	23048	99.063	42.2835	39.3	58.5
JRIU01000123.1	1	117283	30677	117153	99.8892	38.3188	39.3	59.2
JRIU01000122.1	1	140950	36504	140912	99.973	38.2628	39.3	59.5
JRIU01000121.1	1	59584	15652	59563	99.9648	38.8965	39.3	59.9
JRIU01000120.1	1	9674	3037	9671	99.969	46.1503	39.2	38.5
JRIU01000119.1	1	385	175	338	87.7922	30.2883	39.3	50.7
JRIU01000118.1	1	1687	346	1642	97.3325	30.4232	39.3	60
JRIU01000117.1	1	211	226	211	100	93.782	39.2	59
JRIU01000116.1	1	59626	18055	59322	99.4902	41.6109	39.3	56.8
JRIU01000115.1	1	16715	4419	16629	99.4855	38.3327	39.3	51.2
JRIU01000114.1	1	306	1307	306	100	307.99	39	37.2
JRIU01000113.1	1	306	775	306	100	241.817	39.1	27
JRIU01000112.1	1	7027	1597	7013	99.8008	33.699	39.3	56
JRIU01000111.1	1	263	84	263	100	38.308	39.3	58.9
JRIU01000110.1	1	6782	2968	6768	99.7936	64.9525	39.2	17.3
JRIU01000109.1	1	10760	3314	10621	98.7082	42.2302	39.3	55.4
JRIU01000108.1	1	29787	7369	29756	99.8959	36.6193	39.3	58.8
JRIU01000107.1	1	409	617	314	76.7726	98.3839	37.9	18.1
JRIU01000106.1	1	755	256	620	82.1192	44.1497	39.2	57.6
JRIU01000105.1	1	759	242	759	100	42.004	39.2	55.2
JRIU01000104.1	1	42339	10648	42320	99.9551	36.9494	39.3	57.8
JRIU01000103.1	1	86887	22320	86701	99.7859	36.5234	39.3	58.4
JRIU01000102.1	1	416	87	313	75.2404	21.2837	39.4	39.9
JRIU01000101.1	1	79474	19709	79336	99.8264	36.731	39.3	59.3
JRIU01000100.1	1	54648	14445	54369	99.4895	38.7343	39.3	59.5
JRIU01000099.1	1	89607	21564	89257	99.6094	35.0239	39.3	58.7
JRIU01000098.1	1	8525	2719	8394	98.4633	42.5555	39.3	50.4
JRIU01000097.1	1	46547	12313	46267	99.3985	39.0089	39.3	59.8
JRIU01000096.1	1	1312	283	1312	100	31.8598	39.2	43.8
JRIU01000095.1	1	38291	10303	38185	99.7232	39.3066	39.3	58.3
JRIU01000094.1	1	79276	22074	79108	99.7881	40.758	39.3	59.5
JRIU01000093.1	1	29202	7010	29192	99.9658	35.273	39.3	59.3
JRIU01000092.1	1	49227	12899	49227	100	38.8558	39.3	60
JRIU01000091.1	1	563	125	563	100	24.5631	39.3	45.8
JRIU01000090.1	1	4205	606	2400	57.0749	18.2904	39	55.3
JRIU01000089.1	1	127587	31837	127576	99.9914	36.8381	39.3	59.1
JRIU01000088.1	1	190015	49470	189456	99.7058	37.7564	39.3	58.4
JRIU01000087.1	1	1754	714	1727	98.4607	56.6454	39.2	49.1
JRIU01000086.1	1	184319	48578	183741	99.6864	38.7374	39.3	59.5
JRIU01000085.1	1	103145	25002	102831	99.6956	35.6207	39.3	59.1
JRIU01000084.1	1	25700	7789	25432	98.9572	43.3851	39.3	56.7
JRIU01000083.1	1	3222	488	2003	62.1664	20.7148	39.3	59.8
JRIU01000082.1	1	342	153	342	100	51.193	39.3	60
JRIU01000081.1	1	1140	159	1140	100	19.2851	39.4	49.7
JRIU01000080.1	1	265	107	265	100	38.0302	39.2	37
JRIU01000079.1	1	14050	4030	14005	99.6797	41.0364	39.3	58.7
JRIU01000078.1	1	72546	19502	72521	99.9655	39.5818	39.3	59.1
JRIU01000077.1	1	20828	5866	20828	100	41.6396	39.3	59.9
JRIU01000076.1	1	10056	2470	9889	98.3393	35.0608	39.3	51.6
JRIU01000075.1	1	39173	10810	38847	99.1678	40.4064	39.3	59.1
JRIU01000074.1	1	85433	21596	85242	99.7764	37.005	39.3	59.7
JRIU01000073.1	1	272	173	272	100	83.6875	39.3	58.3
JRIU01000072.1	1	150714	36850	150674	99.9735	36.1966	39.3	59.6
JRIU01000071.1	1	4256	1268	4234	99.4831	42.1086	39.3	57.2
JRIU01000070.1	1	71065	19039	70838	99.6806	39.5985	39.3	59.5
JRIU01000069.1	1	2222	709	2207	99.3249	43.887	39.2	50.8
JRIU01000068.1	1	236	105	236	100	37.6229	39.2	32
JRIU01000067.1	1	67078	18635	66951	99.8107	40.4549	39.3	57.5
JRIU01000066.1	1	4142	1438	4142	100	48.5698	39.3	50.8
JRIU01000065.1	1	125219	30940	125219	100	36.5152	39.3	59.7
JRIU01000064.1	1	108796	26701	108601	99.8208	36.3092	39.3	58.7
JRIU01000063.1	1	323	777	323	100	209.997	39.1	39.2
JRIU01000062.1	1	228550	62202	228175	99.8359	39.5216	39.3	59.9
JRIU01000061.1	1	344	1287	327	95.0581	232.305	38.3	16.2
JRIU01000060.1	1	41077	10549	40962	99.72	37.8182	39.3	59.4
JRIU01000059.1	1	213	63	213	100	35.9061	39.2	49.3
JRIU01000058.1	1	78266	19843	77831	99.4442	37.3349	39.3	58.3
JRIU01000057.1	1	49255	13336	49237	99.9635	39.9868	39.3	58.7
JRIU01000056.1	1	89927	23819	89927	100	38.4927	39.3	58.1
JRIU01000055.1	1	66600	16006	66592	99.988	35.6165	39.3	59.3
JRIU01000054.1	1	4663	1211	4663	100	37.8617	39.3	59.3
JRIU01000053.1	1	8106	2043	7837	96.6815	36.7464	39.3	59.2
JRIU01000052.1	1	65944	18055	65797	99.7771	40.0618	39.3	59.6
JRIU01000051.1	1	230	425	211	91.7391	177.939	39.3	41
JRIU01000050.1	1	8978	3562	8978	100	56.4895	39.4	48.7
JRIU01000049.1	1	2689	805	2689	100	42.6668	39.3	58
JRIU01000048.1	1	16579	4286	16579	100	38.2497	39.3	59.9
JRIU01000047.1	1	47648	13693	47624	99.9496	42.3164	39.3	59.8
JRIU01000046.1	1	114207	31125	113894	99.7259	40.1767	39.3	59.7
JRIU01000045.1	1	19072	4774	19068	99.979	35.574	39.3	59.8
JRIU01000044.1	1	392	232	392	100	66.574	39.2	48.9
JRIU01000043.1	1	209686	55767	209353	99.8412	38.7729	39.3	58.6
JRIU01000042.1	1	1420	3696	1339	94.2958	256.075	38.9	33.3
JRIU01000041.1	1	80581	20455	80224	99.557	37.333	39.3	59.8
JRIU01000040.1	1	2684	996	2510	93.5171	51.4329	39.2	59.2
JRIU01000039.1	1	4389	687	2422	55.1834	18.3866	39.2	53.9
JRIU01000038.1	1	19970	5267	19945	99.8748	38.9037	39.3	59.6
JRIU01000037.1	1	243759	63532	243547	99.913	38.5365	39.3	59.6
JRIU01000036.1	1	41874	10725	41559	99.2477	37.9015	39.3	58.9
JRIU01000035.1	1	35501	9517	35298	99.4282	39.5287	39.3	59.5
JRIU01000034.1	1	7726	2134	7726	100	40.6443	39.3	56.7
JRIU01000033.1	1	63080	15431	63064	99.9746	36.2571	39.3	59.3
JRIU01000032.1	1	112697	30099	112322	99.6672	38.837	39.3	59.5
JRIU01000031.1	1	128238	33239	126795	98.8747	37.7735	39.3	59.1
JRIU01000030.1	1	102607	24985	101912	99.3227	35.9576	39.3	59.9
JRIU01000029.1	1	2889	877	2889	100	44.2066	39.3	59
JRIU01000028.1	1	976	1320	678	69.4672	130.407	39.3	41.9
JRIU01000027.1	1	200129	52095	199871	99.8711	38.3209	39.3	59.8
JRIU01000026.1	1	92597	23993	92373	99.7581	38.2261	39.3	59.7
JRIU01000025.1	1	697	256	674	96.7001	42.7633	39.4	50.9
JRIU01000024.1	1	7628	1697	7364	96.5391	32.4457	39.3	59.8
JRIU01000023.1	1	2917	718	2917	100	36.2595	39.4	59.5
JRIU01000022.1	1	2797	786	2797	100	40.1191	39.2	59.2
JRIU01000021.1	1	43940	12101	43905	99.9203	40.5899	39.3	59.2
JRIU01000020.1	1	582	247	405	69.5876	39.2543	39.5	53
JRIU01000019.1	1	99425	27221	99350	99.9246	40.1917	39.3	59.5
JRIU01000018.1	1	100695	26515	100412	99.719	38.8991	39.3	59.8
JRIU01000017.1	1	1644	490	1589	96.6545	38.3942	39.4	56.8
JRIU01000016.1	1	90696	25202	90245	99.5027	39.6768	39.3	58.7
JRIU01000015.1	1	339	165	339	100	50.7139	39.1	50.6
JRIU01000014.1	1	53418	13448	53343	99.8596	37.2282	39.3	59.3
JRIU01000013.1	1	8324	2197	8119	97.5372	38.8007	39.3	59.6
JRIU01000012.1	1	150181	38694	149973	99.8615	37.9981	39.3	59.8
JRIU01000011.1	1	1490	305	1479	99.2617	30.0872	39.3	41.9
JRIU01000010.1	1	32399	8604	32399	100	39.2774	39.3	54.1
JRIU01000009.1	1	57716	16144	57400	99.4525	41.2524	39.3	59
JRIU01000008.1	1	13055	3177	13031	99.8162	35.6584	39.3	59.6
JRIU01000007.1	1	260032	65787	259871	99.9381	37.2442	39.3	59.4
JRIU01000006.1	1	81554	19629	81363	99.7658	35.3534	39.3	58
JRIU01000005.1	1	679	208	679	100	40.1973	39.3	57.3
JRIU01000004.1	1	81668	21732	81433	99.7122	38.9521	39.3	58.3
JRIU01000003.1	1	65673	17000	65260	99.3711	37.2565	39.3	58.1
JRIU01000002.1	1	114563	27863	113717	99.2615	35.9467	39.3	59.2
JRIU01000001.1	1	9053	2331	9053	100	36.6983	39.3	58.4
JRIU01000415.1	1	230	410	230	100	211.122	39.2	57.9
JRIU01000413.1	1	686	409	686	100	70.1239	39.3	55.1
JRIU01000412.1	1	266	200	266	100	68.1992	39.3	58.1
JRIU01000411.1	1	1143	1626	1143	100	207.736	39.4	60
JRIU01000410.1	1	201	214	201	100	123.642	39.1	60
JRIU01000408.1	1	1121	385	1121	100	48.8564	39	60
JRIU01000407.1	1	1511	2276	1511	100	215.796	39.4	59.9
JRIU01000406.1	1	4960	10093	4960	100	296.171	39.4	60
JRIU01000405.1	1	709	534	709	100	99.8829	39.2	58
JRIU01000404.1	1	3602	4411	3602	100	179.903	39.3	60
JRIU01000403.1	1	1135	1018	1135	100	128.889	39.4	60
JRIU01000402.1	1	2698	2378	2698	100	124.907	39.3	59.3
JRIU01000401.1	1	2066	1644	2066	100	115.245	39.3	59.9
JRIU01000400.1	1	6091	7216	6091	100	172.881	39.3	60
JRIU01000399.1	1	3589	3904	3589	100	158.252	39.3	59.9
JRIU01000398.1	1	724	402	724	100	57.1215	39.2	60
JRIU01000397.1	1	1785	988	1771	99.2157	79.6863	39.3	57.3
JRIU01000396.1	1	4047	2724	3376	83.4198	98.6812	39.4	58.7
JRIU01000395.1	1	314	156	303	96.4968	56.7134	39	49.1
