#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000111.1	1	263	60	263	100	27.711	39	59.1
JRIU01000110.1	1	6782	2651	6760	99.6756	57.6317	39.1	20.8
JRIU01000109.1	1	10760	2620	10621	98.7082	32.7144	39.1	53.8
JRIU01000108.1	1	29787	6606	29744	99.8556	32.683	39.2	59.1
JRIU01000107.1	1	409	528	318	77.7506	83.0929	37.8	18.1
JRIU01000106.1	1	755	239	620	82.1192	41.155	38.8	58
JRIU01000105.1	1	759	184	759	100	31.6667	39.3	54.8
JRIU01000104.1	1	42339	7994	42316	99.9457	27.6252	39.1	57.9
JRIU01000103.1	1	86887	19610	86651	99.7284	32.4054	39.2	58.8
JRIU01000102.1	1	416	73	310	74.5192	18.1947	39	38.9
JRIU01000101.1	1	79474	15462	79326	99.8138	28.7105	39.2	59.4
JRIU01000100.1	1	54648	12365	54370	99.4913	33.0922	39.2	59.4
JRIU01000099.1	1	89607	20267	89266	99.6194	32.9389	39.2	58.8
JRIU01000098.1	1	8525	2454	8392	98.4399	38.8518	39.2	49.8
JRIU01000097.1	1	46547	11108	46267	99.3985	35.0496	39.2	59.8
JRIU01000096.1	1	1312	206	1312	100	23.1258	39.2	45
JRIU01000095.1	1	38291	8589	38184	99.7206	32.6578	39.1	58.4
JRIU01000094.1	1	79276	17857	79104	99.783	32.6514	39.2	59.3
JRIU01000093.1	1	29202	6299	29193	99.9692	31.5879	39.2	59.1
JRIU01000092.1	1	49227	11630	49227	100	34.9037	39.2	59.9
JRIU01000091.1	1	563	168	563	100	35.5648	39.1	51.6
JRIU01000090.1	1	4205	4528	2674	63.591	138.368	38.8	55.7
JRIU01000089.1	1	127587	29232	127583	99.9969	33.75	39.2	59.2
JRIU01000088.1	1	190015	44624	189449	99.7021	33.9181	39.2	58.4
JRIU01000087.1	1	1754	758	1721	98.1186	60.5468	39.2	48
JRIU01000086.1	1	184319	40476	183744	99.688	32.1677	39.2	59.5
JRIU01000085.1	1	103145	23474	102831	99.6956	33.3358	39.2	59
JRIU01000084.1	1	25700	6168	25441	98.9922	33.6629	39.1	56.1
JRIU01000083.1	1	3222	3571	2005	62.2284	151.656	39.1	59.6
JRIU01000082.1	1	342	186	342	100	62.4854	39.4	59.6
JRIU01000081.1	1	1140	1308	1140	100	155.809	39.1	48.3
JRIU01000080.1	1	265	120	265	100	44.9321	39.1	39.6
JRIU01000079.1	1	14050	3593	14005	99.6797	36.7623	39.1	58.9
JRIU01000078.1	1	72546	16844	72518	99.9614	34.0895	39.2	58.9
JRIU01000077.1	1	20828	5040	20828	100	35.7318	39.2	59.9
JRIU01000076.1	1	10056	2380	9889	98.3393	33.8316	39.2	52.4
JRIU01000075.1	1	39173	9496	38847	99.1678	35.4374	39.2	59.2
JRIU01000074.1	1	85433	17564	85244	99.7788	29.962	39.2	59.6
JRIU01000073.1	1	272	108	272	100	49.9706	39.2	58.3
JRIU01000072.1	1	150714	32365	150657	99.9622	31.7225	39.2	59.6
JRIU01000071.1	1	4256	1046	4231	99.4126	34.8586	39.2	57.3
JRIU01000070.1	1	71065	16150	70806	99.6355	33.5058	39.2	59.7
JRIU01000069.1	1	2222	782	2202	99.0999	47.4392	39.1	50.2
JRIU01000068.1	1	236	101	236	100	38.6271	39.1	38.6
JRIU01000067.1	1	67078	16586	66967	99.8345	35.8843	39.2	57.3
JRIU01000066.1	1	4142	1443	4142	100	50.3387	39.1	50.5
JRIU01000065.1	1	125219	29115	125219	100	34.2604	39.2	59.7
JRIU01000064.1	1	108796	24018	108605	99.8244	32.5573	39.2	58.8
JRIU01000063.1	1	323	451	323	100	125.994	39.2	39.6
JRIU01000062.1	1	228550	55408	228176	99.8364	35.1496	39.2	59.9
JRIU01000061.1	1	344	796	327	95.0581	151.267	38.3	17.9
JRIU01000060.1	1	41077	8690	40979	99.7614	31.0923	39.2	59.4
JRIU01000059.1	1	213	60	213	100	34.9155	39.1	53.5
JRIU01000058.1	1	78266	17759	77819	99.4289	33.2939	39.1	58.6
JRIU01000057.1	1	49255	11598	49235	99.9594	34.7857	39.2	59
JRIU01000056.1	1	89927	18877	89927	100	30.323	39.2	57.8
JRIU01000055.1	1	66600	12232	66599	99.9985	27.1204	39.2	59.3
JRIU01000054.1	1	4663	1051	4663	100	33.0283	39.2	59.6
JRIU01000053.1	1	8106	1863	7840	96.7185	33.2332	39.1	59
JRIU01000052.1	1	65944	14276	65802	99.7847	31.6322	39.2	59.5
JRIU01000051.1	1	230	372	174	75.6522	160.783	39.3	42.3
JRIU01000050.1	1	8978	3760	8978	100	59.3828	39.2	49
JRIU01000049.1	1	2689	809	2689	100	42.9015	39.1	57.7
JRIU01000048.1	1	16579	4034	16579	100	35.9635	39.2	59.9
JRIU01000047.1	1	47648	11573	47624	99.9496	35.6377	39.2	59.7
JRIU01000046.1	1	114207	27391	113896	99.7277	35.2459	39.2	59.7
JRIU01000045.1	1	19072	4621	19072	100	34.5564	39.2	59.7
JRIU01000044.1	1	392	146	392	100	42.3367	39	48.8
JRIU01000043.1	1	209686	50185	209355	99.8421	34.8464	39.2	58.5
JRIU01000042.1	1	1420	3084	1339	94.2958	231.347	38.9	38.1
JRIU01000041.1	1	80581	16458	80224	99.557	29.883	39.2	59.6
JRIU01000040.1	1	2684	6208	2515	93.7034	322.625	39.1	58.7
JRIU01000039.1	1	4389	4730	2485	56.6188	129.969	39	53.2
JRIU01000038.1	1	19970	4919	19945	99.8748	36.1145	39.1	59.5
JRIU01000037.1	1	243759	57053	243515	99.8999	34.5481	39.2	59.7
JRIU01000036.1	1	41874	10015	41559	99.2477	35.3396	39.2	59.1
JRIU01000035.1	1	35501	8536	35298	99.4282	35.4546	39.2	59.5
JRIU01000034.1	1	7726	1788	7726	100	33.8984	39.2	57
JRIU01000033.1	1	63080	13547	63064	99.9746	31.7192	39.2	59.5
JRIU01000032.1	1	112697	23383	112323	99.6681	30.2291	39.2	59.5
JRIU01000031.1	1	128238	30003	126803	98.881	33.9924	39.2	59.2
JRIU01000030.1	1	102607	23483	101919	99.3295	33.7044	39.2	59.9
JRIU01000029.1	1	2889	982	2889	100	49.4244	39.2	59.4
JRIU01000028.1	1	976	1381	676	69.2623	132.112	39.2	40.9
JRIU01000027.1	1	200129	44581	199871	99.8711	32.7283	39.2	59.7
JRIU01000026.1	1	92597	17816	92367	99.7516	28.3582	39.2	59.7
JRIU01000025.1	1	697	242	673	96.5567	38.8895	39.3	48.6
JRIU01000024.1	1	7628	1516	7363	96.526	29.0658	39.1	59.6
JRIU01000023.1	1	2917	707	2917	100	35.4316	39.2	59.3
JRIU01000022.1	1	2797	850	2797	100	43.1115	39.2	59.1
JRIU01000021.1	1	43940	10416	43909	99.9294	34.8616	39.2	59.1
JRIU01000020.1	1	582	242	405	69.5876	39.1443	39.2	52.8
JRIU01000019.1	1	99425	20516	99349	99.9236	30.2767	39.2	59.6
JRIU01000018.1	1	100695	23017	100417	99.7239	33.6223	39.2	59.8
JRIU01000017.1	1	1644	453	1586	96.472	34.4124	39.2	55.9
JRIU01000016.1	1	90696	19413	90248	99.506	30.6049	39.2	58.8
JRIU01000015.1	1	339	131	339	100	42.3009	39.1	49.2
JRIU01000014.1	1	53418	12234	53382	99.9326	33.7799	39.2	59.4
JRIU01000013.1	1	8324	1724	8119	97.5372	30.257	39.1	59.6
JRIU01000012.1	1	150181	34711	149971	99.8602	33.9491	39.2	59.8
JRIU01000011.1	1	1490	362	1473	98.8591	35.506	39.2	46.5
JRIU01000010.1	1	32399	7600	32399	100	34.5913	39.1	54.7
JRIU01000009.1	1	57716	13698	57400	99.4525	34.9138	39.2	58.9
JRIU01000008.1	1	13055	2821	13031	99.8162	31.534	39.1	59.4
JRIU01000007.1	1	260032	58972	259872	99.9385	33.2925	39.2	59.4
JRIU01000006.1	1	81554	16478	81362	99.7646	29.6157	39.2	57.5
JRIU01000005.1	1	679	192	679	100	34.9485	39.2	56
JRIU01000004.1	1	81668	17509	81434	99.7135	31.2991	39.2	58.4
JRIU01000003.1	1	65673	15740	65260	99.3711	34.6648	39.2	58.5
JRIU01000002.1	1	114563	24372	113715	99.2598	31.3464	39.2	59.2
JRIU01000001.1	1	9053	2587	9053	100	40.4435	39.1	58.5
JRIU01000415.1	1	230	2098	230	100	1112.2	39.3	59.3
JRIU01000414.1	1	2135	20596	2135	100	1330.88	39.2	59.4
JRIU01000413.1	1	686	2141	686	100	388.469	39.1	56.8
JRIU01000412.1	1	266	1153	266	100	449.226	39	58.9
JRIU01000411.1	1	1143	7661	1143	100	973.906	39.2	60
JRIU01000410.1	1	201	1120	201	100	645.189	38.9	59.8
JRIU01000409.1	1	593	6635	593	100	1311.39	39.1	57.6
JRIU01000408.1	1	1121	3029	1121	100	381.314	38.9	59.9
JRIU01000407.1	1	1511	12173	1511	100	1159.6	39.2	60
JRIU01000406.1	1	4960	42089	4960	100	1236.72	39.2	60
JRIU01000405.1	1	709	3496	709	100	651.121	39.1	56.6
JRIU01000404.1	1	3602	23712	3602	100	962.292	39.2	60
JRIU01000403.1	1	1135	5298	1135	100	659.441	39.1	59.9
JRIU01000402.1	1	2698	12368	2698	100	659.12	39.2	59.6
JRIU01000401.1	1	2066	8478	2066	100	598.388	39.2	59.9
JRIU01000400.1	1	6091	35172	6091	100	842.999	39.1	60
JRIU01000399.1	1	3589	22508	3589	100	914.236	39.2	60
JRIU01000398.1	1	724	2145	724	100	338.999	39.1	59.9
JRIU01000397.1	1	1785	6578	1785	100	525.954	39.1	56.7
JRIU01000396.1	1	4047	12333	3379	83.4939	444.249	39.2	58.3
