#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JRIU01000112.1	1	7027	1663	6999	99.6015	34.8574	39	57.1
JRIU01000111.1	1	263	88	263	100	39.7262	38.9	58.1
JRIU01000110.1	1	6782	2847	6769	99.8083	61.5059	39	22.5
JRIU01000109.1	1	10760	2939	10622	98.7175	37.0741	39	54.8
JRIU01000108.1	1	29787	7463	29759	99.906	36.7688	39	59.3
JRIU01000107.1	1	409	536	312	76.2836	80.5403	38	18.6
JRIU01000106.1	1	755	256	620	82.1192	42.2675	38.8	56
JRIU01000105.1	1	759	205	759	100	33.8419	39	52.9
JRIU01000104.1	1	42339	10102	42319	99.9528	34.768	39	58.3
JRIU01000103.1	1	86887	21630	86692	99.7756	35.393	39	58.7
JRIU01000102.1	1	416	112	311	74.7596	27.625	39.1	43.1
JRIU01000101.1	1	79474	18575	79316	99.8012	34.3005	39	59.5
JRIU01000100.1	1	54648	14197	54369	99.4895	37.7976	39	59.4
JRIU01000099.1	1	89607	21756	89267	99.6206	35.1041	39	58.8
JRIU01000098.1	1	8525	2824	8395	98.4751	44.8267	39	49.4
JRIU01000097.1	1	46547	12117	46270	99.4049	38.0894	39	59.8
JRIU01000096.1	1	1312	253	1304	99.3902	28.2965	39.1	44.9
JRIU01000095.1	1	38291	10030	38184	99.7206	37.8606	39	58.3
JRIU01000094.1	1	79276	20927	79106	99.7856	38.218	39	59.4
JRIU01000093.1	1	29202	6810	29192	99.9658	34.0504	39	59.5
JRIU01000092.1	1	49227	12350	49227	100	36.8916	39	59.9
JRIU01000091.1	1	563	189	563	100	38.3588	39	48.8
JRIU01000090.1	1	4205	2551	2569	61.0939	77.3046	38.8	55.1
JRIU01000089.1	1	127587	30835	127585	99.9984	35.4017	39	59.3
JRIU01000088.1	1	190015	48219	189449	99.7021	36.4256	39	58.3
JRIU01000087.1	1	1754	736	1707	97.3204	58.2503	39	49.1
JRIU01000086.1	1	184319	45320	183734	99.6826	35.798	39	59.5
JRIU01000085.1	1	103145	25510	102834	99.6985	36.0039	39	59
JRIU01000084.1	1	25700	7114	25437	98.9767	39.1133	39	57
JRIU01000083.1	1	3222	1829	2005	62.2284	77.8523	39	59.8
JRIU01000082.1	1	342	214	342	100	71.8275	39.1	59.8
JRIU01000081.1	1	1140	700	1140	100	82.7474	39	48.7
JRIU01000080.1	1	265	109	265	100	43.7434	38.8	43.4
JRIU01000079.1	1	14050	3903	14005	99.6797	38.735	39	58.2
JRIU01000078.1	1	72546	18505	72504	99.9421	37.2361	39	59
JRIU01000077.1	1	20828	5518	20828	100	38.806	39	60
JRIU01000076.1	1	10056	2492	9894	98.389	35.176	39	52.2
JRIU01000075.1	1	39173	10637	38847	99.1678	39.3397	39	59.2
JRIU01000074.1	1	85433	20611	85244	99.7788	35.0692	39	59.7
JRIU01000073.1	1	272	148	272	100	67.8015	39	57.5
JRIU01000072.1	1	150714	35685	150661	99.9648	34.738	39	59.6
JRIU01000071.1	1	4256	1094	4231	99.4126	36.2112	39	57.5
JRIU01000070.1	1	71065	17688	70805	99.6341	36.4635	39	59.7
JRIU01000069.1	1	2222	866	2221	99.955	52.658	39	50.2
JRIU01000068.1	1	236	132	236	100	52.7966	39.1	42.7
JRIU01000067.1	1	67078	18664	66952	99.8122	40.1681	39	57.6
JRIU01000066.1	1	4142	1379	4142	100	47.5478	39.1	51.6
JRIU01000065.1	1	125219	30614	125219	100	35.8295	39	59.7
JRIU01000064.1	1	108796	25974	108597	99.8171	34.9793	39	59.1
JRIU01000063.1	1	323	542	323	100	142.248	38.9	41.6
JRIU01000062.1	1	228550	59677	228176	99.8364	37.5043	39	59.9
JRIU01000061.1	1	344	830	327	95.0581	153.567	38.2	21.2
JRIU01000060.1	1	41077	9738	40979	99.7614	34.5254	39	59.4
JRIU01000059.1	1	213	65	213	100	36.6385	39	48.8
JRIU01000058.1	1	78266	19619	77828	99.4404	36.566	39	58.7
JRIU01000057.1	1	49255	12483	49238	99.9655	37.1433	39	59.2
JRIU01000056.1	1	89927	23057	89927	100	36.9162	39	58
JRIU01000055.1	1	66600	15287	66589	99.9835	33.6211	39	59.4
JRIU01000054.1	1	4663	1162	4663	100	36.1038	39	59.2
JRIU01000053.1	1	8106	2035	7838	96.6938	36.1496	39	58.8
JRIU01000052.1	1	65944	17061	65794	99.7725	37.5701	39	59.5
JRIU01000051.1	1	230	368	197	85.6522	154.917	38.9	40.6
JRIU01000050.1	1	8978	3840	8978	100	60.6763	39.1	48.6
JRIU01000049.1	1	2689	872	2689	100	46.0904	39	57.9
JRIU01000048.1	1	16579	4371	16579	100	38.6584	39	59.9
JRIU01000047.1	1	47648	12962	47624	99.9496	39.5485	39	59.7
JRIU01000046.1	1	114207	29619	113893	99.7251	37.9657	39	59.7
JRIU01000045.1	1	19072	4877	19072	100	36.1532	39.1	59.8
JRIU01000044.1	1	392	188	392	100	55.6709	38.9	46.8
JRIU01000043.1	1	209686	54220	209358	99.8436	37.4098	39	58.5
JRIU01000042.1	1	1420	2920	1338	94.2254	216.949	38.8	39
JRIU01000041.1	1	80581	19421	80223	99.5557	35.0674	39	59.7
JRIU01000040.1	1	2684	3089	2513	93.6289	158.673	38.9	58
JRIU01000039.1	1	4389	2381	2434	55.4568	64.5719	39	52.4
JRIU01000038.1	1	19970	5280	19945	99.8748	38.6171	39	59.7
JRIU01000037.1	1	243759	61928	243532	99.9069	37.2327	39	59.7
JRIU01000036.1	1	41874	10596	41564	99.2597	37.1309	39	59
JRIU01000035.1	1	35501	9262	35298	99.4282	38.2246	39	59.6
JRIU01000034.1	1	7726	1929	7707	99.7541	36.1976	39	56.2
JRIU01000033.1	1	63080	15537	63066	99.9778	36.1828	39	59.4
JRIU01000032.1	1	112697	27968	112324	99.669	35.8418	39	59.4
JRIU01000031.1	1	128238	32264	126796	98.8755	36.4984	39	59.2
JRIU01000030.1	1	102607	24988	101914	99.3246	35.6628	39	59.8
JRIU01000029.1	1	2889	1011	2889	100	50.4725	39.1	59.4
JRIU01000028.1	1	976	1328	679	69.5697	127.543	39.1	41.6
JRIU01000027.1	1	200129	50371	199876	99.8736	36.7328	39	59.7
JRIU01000026.1	1	92597	21935	92366	99.7505	34.6901	39	59.7
JRIU01000025.1	1	697	221	675	96.8436	36.8824	39.2	52.2
JRIU01000024.1	1	7628	1740	7363	96.526	33.1291	39.1	59.5
JRIU01000023.1	1	2917	667	2917	100	33.4124	39	59.7
JRIU01000022.1	1	2797	758	2797	100	38.1155	39	59.1
JRIU01000021.1	1	43940	10940	43907	99.9249	36.4287	39	59.1
JRIU01000020.1	1	582	269	406	69.7595	43.1426	39.1	52.2
JRIU01000019.1	1	99425	25373	99347	99.9215	37.1916	39	59.5
JRIU01000018.1	1	100695	25423	100417	99.7239	36.9464	39	59.8
JRIU01000017.1	1	1644	434	1588	96.5937	34.0043	39	57.8
JRIU01000016.1	1	90696	23781	90252	99.5105	37.2963	39	58.8
JRIU01000015.1	1	339	133	339	100	40.4543	38.9	48.6
JRIU01000014.1	1	53418	13405	53370	99.9101	36.7958	39	59.3
JRIU01000013.1	1	8324	2187	8118	97.5252	38.0167	39	59.6
JRIU01000012.1	1	150181	37561	149970	99.8595	36.6057	39	59.8
JRIU01000011.1	1	1490	321	1470	98.6577	31.1852	39.1	43.3
JRIU01000010.1	1	32399	8435	32399	100	38.1613	39	54.7
JRIU01000009.1	1	57716	15439	57401	99.4542	39.0683	39	59
JRIU01000008.1	1	13055	3187	13031	99.8162	35.4609	39	59.6
JRIU01000007.1	1	260032	64323	259875	99.9396	36.0895	39	59.4
JRIU01000006.1	1	81554	20345	81361	99.7633	36.3987	39	57.7
JRIU01000005.1	1	679	216	679	100	41.3373	39	57.4
JRIU01000004.1	1	81668	20385	81433	99.7122	36.1966	39	58.4
JRIU01000003.1	1	65673	16842	65260	99.3711	36.6747	39	58.1
JRIU01000002.1	1	114563	26468	113718	99.2624	33.8589	39	59.2
JRIU01000001.1	1	9053	2631	9053	100	41.1148	39	58.4
JRIU01000415.1	1	230	1055	230	100	554.035	39.2	58.8
JRIU01000414.1	1	2135	4921	2135	100	316.83	39	59.6
JRIU01000413.1	1	686	1080	686	100	194.531	38.9	56.9
JRIU01000412.1	1	266	598	266	100	233.59	38.9	58.1
JRIU01000411.1	1	1143	3985	1143	100	506.367	39.1	60
JRIU01000410.1	1	201	479	201	100	282.289	38.9	59.9
JRIU01000409.1	1	593	1555	593	100	312.067	38.9	58.2
JRIU01000408.1	1	1121	1523	1121	100	191.426	38.9	59.9
JRIU01000407.1	1	1511	6164	1511	100	584.968	39.1	59.9
JRIU01000406.1	1	4960	19818	4960	100	579.71	39.1	60
JRIU01000405.1	1	709	1770	709	100	330.392	39.1	56.6
JRIU01000404.1	1	3602	10258	3602	100	414.557	39	60
JRIU01000403.1	1	1135	2544	1135	100	315.574	39	60
JRIU01000402.1	1	2698	6203	2698	100	326.613	39.1	59.4
JRIU01000401.1	1	2066	4133	2066	100	289.387	39.1	60
JRIU01000400.1	1	6091	17413	6091	100	415.365	39	60
JRIU01000399.1	1	3589	11260	3589	100	455.792	39.1	59.9
JRIU01000398.1	1	724	1095	724	100	178.526	39	59.9
JRIU01000397.1	1	1785	3108	1785	100	246.171	39	56.4
JRIU01000396.1	1	4047	6174	3379	83.4939	220.179	39.1	58.1
JRIU01000395.1	1	314	541	308	98.0892	196.627	38.8	48.8
JRIU01000394.1	1	3612	9016	3612	100	355.111	39.1	58.2
JRIU01000393.1	1	250	1130	250	100	463.656	38.9	59.9
JRIU01000392.1	1	2426	5171	2426	100	301.835	39	59.4
JRIU01000391.1	1	255	204	255	100	96.6196	39.1	55.2
JRIU01000390.1	1	1850	926	1187	64.1622	65.3514	38.9	47.2
JRIU01000389.1	1	306	248	306	100	80.9641	38.8	47.2
JRIU01000388.1	1	1501	607	890	59.2938	50.7395	39	54.4
JRIU01000387.1	1	366	224	366	100	56.612	38.8	40.3
JRIU01000386.1	1	2079	1848	1508	72.5349	125.386	39	59.5
JRIU01000385.1	1	768	659	768	100	117.745	39	58.2
JRIU01000384.1	1	908	631	908	100	96.8623	39	59.3
