Scaffold,Start,End,Observed,Expected,Fold_Enrichment,P_Value,Treatments,Adaptations,Gene_Presence,Q_Value
JRIU01000098.1,400,1400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000095.1,32400,33400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000292.1,1600,2600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000292.1,1800,2800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000292.1,1200,2200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000220.1,42600,43600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000242.1,23400,24400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000116.1,18200,19200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000179.1,1600,2600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000220.1,41800,42800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000242.1,24200,25200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000242.1,24000,25000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000242.1,23800,24800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000242.1,23600,24600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000220.1,42400,43400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000176.1,124600,125600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000220.1,42200,43200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000179.1,1800,2800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000292.1,1400,2400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000179.1,1400,2400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 2 (100.0%),Low Oxygen: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000176.1,125200,126200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000176.1,125000,126000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000176.1,124800,125800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000095.1,32800,33800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000220.1,42000,43000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000027.1,22800,23800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000004.1,46400,47400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000147.1,0,1000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000147.1,200,1200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000004.1,46000,47000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000116.1,17800,18800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000033.1,61600,62600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000004.1,45600,46600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000027.1,23600,24600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000027.1,23200,24200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000027.1,23000,24000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000123.1,92800,93800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000123.1,93000,94000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000123.1,93200,94200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000123.1,93400,94400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000123.1,93600,94600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000116.1,17400,18400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000116.1,17600,18600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000095.1,33000,34000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000004.1,46200,47200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000027.1,23400,24400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000375.1,0,1000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000033.1,61400,62400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000149.1,400,1400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000095.1,33200,34200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,CAS: 2 (100.0%),Temperature: 2 (100.0%),Yes: 2,0.0006324657599257044
JRIU01000375.1,200,1200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000031.1,44800,45800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000033.1,62000,63000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000036.1,40200,41200,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000036.1,40400,41400,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000036.1,40800,41800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000036.1,40600,41600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000115.1,13800,14800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000115.1,14000,15000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000116.1,18000,19000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000004.1,45800,46800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000149.1,600,1600,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000149.1,800,1800,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000149.1,1000,2000,2,0.02217719735410563,90.18272093023256,0.00024230831062088676,STC: 1 (50.0%); CAS: 1 (50.0%),Low Oxygen: 1 (50.0%); Temperature: 1 (50.0%),Yes: 2,0.0006324657599257044
JRIU01000166.1,17600,18600,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000135.1,43000,44000,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000166.1,17800,18800,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000104.1,2000,3000,1,0.02217719735410563,45.09136046511628,0.021933091173192976,STC: 1 (100.0%),Low Oxygen: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000166.1,17400,18400,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000176.1,65000,66000,1,0.02217719735410563,45.09136046511628,0.021933091173192976,STC: 1 (100.0%),Low Oxygen: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000135.1,42400,43400,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
JRIU01000135.1,42600,43600,1,0.02217719735410563,45.09136046511628,0.021933091173192976,CAS: 1 (100.0%),Temperature: 1 (100.0%),Yes: 1,0.021933091173192976
