Scaffold,Start,End,Observed,Expected,Fold_Enrichment,P_Value,Treatments,Adaptations,Gene_Presence,Q_Value
JRIU01000226.1,3000,4000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000176.1,64200,65200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000292.1,1800,2800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000292.1,1600,2600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000115.1,13800,14800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000166.1,17200,18200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000166.1,17600,18600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000166.1,17800,18800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000166.1,18000,19000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000164.1,14600,15600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000164.1,14800,15800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000164.1,15000,16000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000164.1,15200,16200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000166.1,17400,18400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000176.1,64400,65400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000183.1,96600,97600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000292.1,0,1000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000292.1,1200,2200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000292.1,1400,2400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000116.1,18200,19200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000149.1,1000,2000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000115.1,14000,15000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000149.1,200,1200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000149.1,600,1600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000149.1,800,1800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000176.1,125200,126200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000148.1,12800,13800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000148.1,13000,14000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000148.1,13200,14200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000148.1,13400,14400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000126.1,79000,80000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000126.1,80000,81000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000123.1,92800,93800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000123.1,93000,94000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000123.1,93200,94200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000123.1,93400,94400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000123.1,93600,94600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000154.1,200,1200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000149.1,400,1400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000154.1,600,1600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000115.1,14200,15200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000116.1,17400,18400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000115.1,14400,15400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000115.1,14600,15600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000098.1,0,1000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000116.1,18000,19000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000098.1,200,1200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000375.1,400,1400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000086.1,180400,181400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000086.1,180600,181600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000086.1,180800,181800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000086.1,181000,182000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000086.1,181200,182200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000062.1,186400,187400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000098.1,400,1400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000116.1,17800,18800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000116.1,17600,18600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000176.1,64600,65600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000062.1,187200,188200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000176.1,125000,126000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000004.1,45600,46600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000037.1,161400,162400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000037.1,161600,162600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000037.1,161800,162800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000036.1,40400,41400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000033.1,62000,63000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000324.1,0,1000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000032.1,37800,38800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000012.1,137200,138200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000012.1,137400,138400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000012.1,137600,138600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000012.1,137800,138800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000006.1,38000,39000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000006.1,38200,39200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000006.1,38400,39400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000006.1,38600,39600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000037.1,161200,162200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000033.1,61800,62800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000052.1,43200,44200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000056.1,47200,48200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000036.1,40600,41600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000036.1,40800,41800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000033.1,61400,62400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000033.1,61600,62600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000037.1,161000,162000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000036.1,40200,41200,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000056.1,47400,48400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000052.1,43000,44000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000056.1,47600,48600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000056.1,47800,48800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000056.1,48000,49000,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000052.1,42400,43400,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000052.1,42600,43600,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000052.1,42800,43800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
JRIU01000006.1,38800,39800,1,0.013409468167598753,74.57417307692307,0.013319961773712086,WTA: 1 (100.0%),Low Oxygen: 1 (100.0%),No: 1,0.013319961773712086
